source_image_id,name,width,height,status,action,reason,decision_source,annotation_count,eligible_annotation_count,zero_instance,group_id
CSJxc0owYRXzhKLvpTQ9,photo-1695978919095-410032e30b1d.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,1,1,false,singleton-CSJxc0owYRXzhKLvpTQ9
CVIS4alNHovwaIjoYMxe,photo-1772852340517-b11ec88979fc.jpg,1600,900,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,1,1,false,singleton-CVIS4alNHovwaIjoYMxe
Cd1T5uyp8ZPWDdHbg0nr,premium_photo-1661508171228-733b3f0d6ba4.jpg,1600,978,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,4,4,false,singleton-Cd1T5uyp8ZPWDdHbg0nr
CoVIro6CIADvOn5LnoQw,photo-1543357644-160b53c087e8.jpg,1600,2400,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,2,2,false,singleton-CoVIro6CIADvOn5LnoQw
D2TlRBeF3Z3XnwTXgwdf,premium_photo-1681989485750-be670af9518d.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,6,6,false,singleton-D2TlRBeF3Z3XnwTXgwdf
DErEbvqFZXpWqvCNQa9N,photo-1758574697253-25a1bad14666.jpg,1600,2038,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,2,2,false,singleton-DErEbvqFZXpWqvCNQa9N
DOt8L8n8BNwvRpo1BFy7,photo-1772852311587-329719989e2b.jpg,1600,900,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,2,2,false,singleton-DOt8L8n8BNwvRpo1BFy7
DQK6LrJqCXecgKPqH5UV,premium_photo-1682141472928-0aecaa5487fd.jpg,1600,1065,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,2,2,false,singleton-DQK6LrJqCXecgKPqH5UV
DRtY5eg2m6BkQJHYfMJy,photo-1582489851864-4b4bddaf6a1b.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,2,2,false,singleton-DRtY5eg2m6BkQJHYfMJy
DY7f9eSSIqF3cejIv59H,photo-1542744173-8e7e53415bb0.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,6,6,false,singleton-DY7f9eSSIqF3cejIv59H
DcP4LlxYQwLImU646IZ7,px_0082_32594486.jpg,1285,1300,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,4,4,false,singleton-DcP4LlxYQwLImU646IZ7
Df656VZ1wmrTjmmkqq3j,photo-1508188609340-e8068b599193.jpg,1600,2000,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,1,1,false,singleton-Df656VZ1wmrTjmmkqq3j
DiZN18wef1vuHh6pVvtI,photo-1755619063743-d4a662df5219.jpg,1600,2133,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,1,1,false,singleton-DiZN18wef1vuHh6pVvtI
Dl8EqAh6dPQw7Dq34TlH,pb_0010_4274431.jpg,1280,720,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,3,3,false,singleton-Dl8EqAh6dPQw7Dq34TlH
Dny3q3vJmCFOBIzhGir1,photo-1574313462720-50e62ba298d6.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,2,2,false,singleton-Dny3q3vJmCFOBIzhGir1
EMcfZIuO2gmvi4krBUxS,pb_0038_4754307.jpg,1280,853,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,5,5,false,singleton-EMcfZIuO2gmvi4krBUxS
EdR5Rau43iqKaPKbjsHM,px_0115_8487397.jpg,975,1300,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,2,2,false,singleton-EdR5Rau43iqKaPKbjsHM
F75mTbxKUV3DbBpuTvZq,photo-1545186070-de624ed19875.jpg,1600,1060,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,4,4,false,singleton-F75mTbxKUV3DbBpuTvZq
F9BUOPsajE69txpyePoP,premium_photo-1681823923473-d64319262949.jpg,1600,1068,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,5,5,false,singleton-F9BUOPsajE69txpyePoP
FBzxttXYsNSZKcVNofUI,un_0192_Fj4wvdZMhoE.jpg,1080,720,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,3,3,false,manual_dup_002
FbZqQM7gZbTKYNSbQPNc,photo-1636414722386-a73bd3fc368c.jpg,1600,2400,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,9,9,false,singleton-FbZqQM7gZbTKYNSbQPNc
Fclex3JhZn6KA5UzhPqs,premium_photo-1683134366494-bb44ea2cc847.jpg,1600,2400,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,3,3,false,singleton-Fclex3JhZn6KA5UzhPqs
FdDCioACvsve0FOYsuw2,tu_px_09106_7843946.jpg,1880,1255,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,2,2,false,singleton-FdDCioACvsve0FOYsuw2
FnmvDGwRQ2lAaLFhuOWQ,photo-1621905251918-48416bd8575a.jpg,1600,1068,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,2,2,false,singleton-FnmvDGwRQ2lAaLFhuOWQ
Foo1oq3oHF7pBhTWKpnL,px_0050_8487782.jpg,975,1300,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,3,3,false,singleton-Foo1oq3oHF7pBhTWKpnL
FxSzogHP5qjTmbBVRQ5K,px_0132_32897241.jpg,867,1300,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,3,3,false,singleton-FxSzogHP5qjTmbBVRQ5K
FyyZcyYXsPHz2XgfCwAs,premium_photo-1663013611523-89100058ecb5.jpg,1600,2400,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,3,3,false,singleton-FyyZcyYXsPHz2XgfCwAs
G4gekWExHFiC5oxkqJg6,premium_photo-1661413166847-47e3ecc668a3.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,6,6,false,singleton-G4gekWExHFiC5oxkqJg6
G6t1yK9gNn0LIS4hbciD,premium_photo-1682145887988-7a3712b88510.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,2,2,false,singleton-G6t1yK9gNn0LIS4hbciD
GAAQsDQ6cH9YB5cJ6aHb,photo-1513692398020-cbaea622c427.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,3,3,false,singleton-GAAQsDQ6cH9YB5cJ6aHb
GF2RQ1mpGBJzlTjKoCHR,photo-1742112125567-3e8967bad60f.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,6,6,false,singleton-GF2RQ1mpGBJzlTjKoCHR
GI3xss1sRRS18wHohAkx,tu_px_09108_7843953.jpg,868,1300,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,2,2,false,singleton-GI3xss1sRRS18wHohAkx
GKGcxwlCacsz6brHHLRV,photo-1677440503120-92cbfb4abba0.jpg,1600,2397,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,1,1,false,singleton-GKGcxwlCacsz6brHHLRV
Gbgzj50ZzCdiYvoAOmpo,tu_px_09103_7843973.jpg,1880,1255,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,2,2,false,singleton-Gbgzj50ZzCdiYvoAOmpo
GgFocHO8SbtIBUGEFc8E,wm_0234_Construction_Worker_on_High-Rise_-_Dhaka_-_Bangladesh_12850641585_.jpg,960,1280,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,1,1,false,singleton-GgFocHO8SbtIBUGEFc8E
GpEW4sBKjwFabVZSUq2b,premium_photo-1681074963843-b460846bb9c3.jpg,1600,2400,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,6,6,false,singleton-GpEW4sBKjwFabVZSUq2b
Gu6rHBgSwUF5mwFa6lfI,tu_px_09165_35281193.jpg,1880,1253,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,1,1,false,singleton-Gu6rHBgSwUF5mwFa6lfI
H6Qo9zKVlWVMqPD3713Z,photo-1610459716431-e07abcf74230.jpg,1600,1511,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,1,1,false,singleton-H6Qo9zKVlWVMqPD3713Z
HKL8h8X9rHt0XCXlAVNL,premium_photo-1723780905770-e9d78dba73a4.jpg,1600,1068,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,3,3,false,singleton-HKL8h8X9rHt0XCXlAVNL
HQnZU6tMxbfwgxWzc8mt,photo-1633155570346-ffa9011d6cf4.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,1,1,false,singleton-HQnZU6tMxbfwgxWzc8mt
HU0eUY9BAn3Cnsxt7y4r,tu_px_09160_35281169.jpg,1880,1253,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,1,1,false,singleton-HU0eUY9BAn3Cnsxt7y4r
HY3Mq3OzeaAt6PXtTxKq,photo-1777186475977-36516ab34f4a.jpg,1600,1126,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,2,2,false,singleton-HY3Mq3OzeaAt6PXtTxKq
HYb9stwdqDCKBBrTeTLe,premium_photo-1663047101302-beb044ce05c6.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,3,3,false,singleton-HYb9stwdqDCKBBrTeTLe
HYomb2CyhaWUoXglExmz,premium_photo-1663090226912-511b20a3f8a3.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,12,12,false,singleton-HYomb2CyhaWUoXglExmz
HvvG43BEgtvO5Az8qBX5,premium_photo-1681823100546-0541b5880f14.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,11,11,false,singleton-HvvG43BEgtvO5Az8qBX5
HwlufkrcXA9g8e3aNCm5,photo-1662309376159-b95fb193d96b.jpg,1600,2400,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,8,8,false,singleton-HwlufkrcXA9g8e3aNCm5
IGdAVWEbTKrgM8llrZbm,px_0071_8486965.jpg,1733,1300,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,3,3,false,singleton-IGdAVWEbTKrgM8llrZbm
IUKDvF2wZjRXWHNvujtd,photo-1743516462543-9d8bc506f84b.jpg,1600,1600,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,4,4,false,singleton-IUKDvF2wZjRXWHNvujtd
IdQmnhilWUB8CW2LFhdD,premium_photo-1681989490797-dbe51c438b61.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,1,1,false,singleton-IdQmnhilWUB8CW2LFhdD
IdlpHmd45MACc3eXTRqN,px_0172_37364516.jpg,1625,1300,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,1,1,false,singleton-IdlpHmd45MACc3eXTRqN
IxZ3C1K7vs4I43UcFG63,photo-1562167055-1afdc7ac7bca.jpg,1600,1060,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,11,11,false,singleton-IxZ3C1K7vs4I43UcFG63
IyVJr4DcosMWf0wZS1uN,un_0157_cigfVTfU39I.jpg,1080,810,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,1,1,false,singleton-IyVJr4DcosMWf0wZS1uN
J1TlMOzR3PfvLVrD3kL2,premium_photo-1677706698747-3cf16b95b80d.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,1,1,false,singleton-J1TlMOzR3PfvLVrD3kL2
J3hznbBPysK0tWYT9WUi,px_0141_4809021.jpg,1880,1250,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,2,2,false,singleton-J3hznbBPysK0tWYT9WUi
J43xY0jaSQexxzdN3Uoe,px_0057_8487783.jpg,975,1300,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,2,2,false,singleton-J43xY0jaSQexxzdN3Uoe
J8VVYL7NFqag8Q2h1LdU,photo-1709086566113-d055038f622c.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,7,7,false,singleton-J8VVYL7NFqag8Q2h1LdU
JFPLvXzjr38rcbgvCedz,photo-1612725118809-0bebfb71a551.jpg,1600,2390,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,2,2,false,singleton-JFPLvXzjr38rcbgvCedz
JQnSkF4L5Wmw2aJj0nae,photo-1776597172675-cf10349ac5b6.jpg,1600,2400,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,2,2,false,singleton-JQnSkF4L5Wmw2aJj0nae
JSKtWAeEIHCqkNcipvGH,premium_photo-1681690860621-57d749a22f34.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,6,6,false,singleton-JSKtWAeEIHCqkNcipvGH
Jn53NESS4TbEWJbuvG70,photo-1759002527735-a1e1c724b938.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,3,3,false,singleton-Jn53NESS4TbEWJbuvG70
JtlLc8vU4kkL2Jz7ctjA,photo-1630670401138-9a5c91abad18.jpg,1600,2395,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,2,2,false,singleton-JtlLc8vU4kkL2Jz7ctjA
K0CnIma3AqzHtRo2VNdu,photo-1742112125635-6f8201c6ee3f.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,6,6,false,singleton-K0CnIma3AqzHtRo2VNdu
KMRRC0uoR29Yq6wEaJrP,photo-1509453721491-c3af5961df76.jpg,1600,2133,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,5,5,false,singleton-KMRRC0uoR29Yq6wEaJrP
KN9YcUjf4MbiILNfF6d1,premium_photo-1664300750264-1f0e461554a3.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,6,6,false,singleton-KN9YcUjf4MbiILNfF6d1
KgOOMlBEXp0QxhSxTT6a,photo-1760872703636-f8d643a2b510.jpg,1600,1067,EXCLUDED,EXCLUDE_IMAGE,OUT_OF_DOMAIN_MANUAL_REVIEW,PHASE_4B_HUMAN_AUDIT,0,0,true,
KqRSROf90W22N1qzQzN0,photo-1762169985718-40919441a74e.jpg,1600,1067,EXCLUDED,EXCLUDE_IMAGE,OUT_OF_DOMAIN_MANUAL_REVIEW,PHASE_4B_HUMAN_AUDIT,0,0,true,
KyqVojaz6oaARWVjEAyG,photo-1561535703-01c6cbc20c82.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,9,9,false,singleton-KyqVojaz6oaARWVjEAyG
L51HLb9pTcXWg0hlY2eI,photo-1755692881539-fa170f6859bc.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,2,2,false,manual_dup_003
LECJ0QrWJeyWICbOqamy,photo-1516216628859-9bccecab13ca.jpg,1600,1069,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,8,8,false,singleton-LECJ0QrWJeyWICbOqamy
LSzsvsjaUz4782epO92M,photo-1772299121503-cd62a57e3a26.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,11,11,false,singleton-LSzsvsjaUz4782epO92M
LUvZ2w5JsB8sHFevCPRy,photo-1775314709590-3da891ebac95.jpg,1600,900,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,1,1,false,singleton-LUvZ2w5JsB8sHFevCPRy
LVQG21gdyYgR1aZBE6h9,photo-1620388640785-892616248ec8.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,1,1,false,singleton-LVQG21gdyYgR1aZBE6h9
LgO9XnFYKArvgSB2viem,tu_pb_09022_569126.jpg,1280,853,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,3,3,false,singleton-LgO9XnFYKArvgSB2viem
LkPWuopeX4IeCkstwBpU,photo-1742112125630-dd2955dd6120.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,6,6,false,singleton-LkPWuopeX4IeCkstwBpU
MBuNKaZBdNlilQvSv3zC,photo-1589792923962-537704632910.jpg,1600,1068,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,8,8,false,singleton-MBuNKaZBdNlilQvSv3zC
MUAB7pAwP5R5mAfVEWsH,premium_photo-1661919611012-3217c88abbd2.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,3,3,false,singleton-MUAB7pAwP5R5mAfVEWsH
Mbgd4Kw22vX5vdWxqfRn,premium_photo-1753820185684-8999b0c70865.jpg,1600,1187,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,8,8,false,singleton-Mbgd4Kw22vX5vdWxqfRn
MkxXQ8wmfbTbRbgDBAK1,px_0061_8486926.jpg,1733,1300,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,6,6,false,singleton-MkxXQ8wmfbTbRbgDBAK1
MqWRDetc1VZN6mHw7iwA,pb_0008_956496.jpg,852,1280,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,3,3,false,singleton-MqWRDetc1VZN6mHw7iwA
MvvtCo7VlWi4U7eiAk9x,photo-1764639564572-e1129f82113c.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,6,6,false,singleton-MvvtCo7VlWi4U7eiAk9x
NCdN7Jz3Eoh0ICakh5Cx,tu_px_09026_17858119.jpg,868,1300,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,2,2,false,singleton-NCdN7Jz3Eoh0ICakh5Cx
NL3zUnIqUyNKhcch1hNK,px_0103_34859873.jpg,1880,1253,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,3,3,false,singleton-NL3zUnIqUyNKhcch1hNK
NSxOF60pUyiloAjZa1zY,photo-1560250056-07ba64664864.jpg,1600,1091,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,4,4,false,singleton-NSxOF60pUyiloAjZa1zY
Npv1zPbAHshMBBa1mbY4,pb_0051_5182074.jpg,1280,853,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,1,1,false,singleton-Npv1zPbAHshMBBa1mbY4
NtpAqzunm5la8DrZocsj,photo-1553413077-190dd305871c.jpg,1600,2133,ELIGIBLE,KEEP_IMAGE,NO_OBVIOUS_MISSING_TARGET_LABEL,PHASE_4B_HUMAN_AUDIT,0,0,true,singleton-NtpAqzunm5la8DrZocsj
OQJwjQoYsf1KUgr9G0V8,photo-1694521787162-5373b598945c.jpg,1600,1200,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,13,13,false,singleton-OQJwjQoYsf1KUgr9G0V8
OgbeepjjlVIRghzAMurI,un_0002_X1P1_EDNnok.jpg,1080,720,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,3,3,false,manual_dup_004
OnqsKM2CX6FubTfVtaAG,photo-1535732759880-bbd5c7265e3f.jpg,1600,2000,ELIGIBLE,KEEP_IMAGE,NO_OBVIOUS_MISSING_TARGET_LABEL,PHASE_4B_HUMAN_AUDIT,0,0,true,singleton-OnqsKM2CX6FubTfVtaAG
Onxr5fVm9Rf4SRgJSUwU,photo-1622127739239-1905bbaa21b8.jpg,1600,899,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,1,1,false,singleton-Onxr5fVm9Rf4SRgJSUwU
OugGxvkSv1brFNywY26P,photo-1660177595595-cba8640c02b9.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,1,1,false,singleton-OugGxvkSv1brFNywY26P
P2bOf45tvhUMqEYK8wqW,px_0018_9322218.jpg,1733,1300,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,3,3,false,singleton-P2bOf45tvhUMqEYK8wqW
P4kyoAALuWE7lYtori2d,photo-1586528116493-a029325540fa.jpg,1600,1067,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,1,1,false,singleton-P4kyoAALuWE7lYtori2d
P7zAHwjb68yXM9zLAlb1,un_0129_DTvzQ-fBa1w.jpg,1080,720,ELIGIBLE,KEEP_IMAGE,IN_DOMAIN_ANNOTATED_SOURCE_IMAGE,PHASE_5A_CANONICAL_SNAPSHOT,1,1,false,singleton-P7zAHwjb68yXM9zLAlb1
